,Game Number,Move Number,Player,Move,Board,Comment
681,9,47,White,g2g3,". r . . . . k .
. . q p . . p .
p . p . p r . p
. . P n . . . .
. . . . B . . .
. . . . . . . .
P P Q . . P P P
. . . R R . K .","It's not so easy for Black to find a very good plan here. Certainly Pa2, Pb2 and Pc5 are worth attacking, but he must also realize White can fight with f2-f4-f5 to undermine Nd5 and to weaken Kg8. There is also Bxd5 cxd5 to mobilize Pc5. White holds the central files and Black has to use his long-distance pieces (queen and rooks) to work from the edges, hitting all the crucial points."
682,9,48,Black,a6a5,". r . . . . k .
. . q p . . p .
p . p . p r . p
. . P n . . . .
. . . . B . . .
. . . . . . P .
P P Q . . P . P
. . . R R . K .",
683,9,49,White,a2a3,". r . . . . k .
. . q p . . p .
. . p . p r . p
p . P n . . . .
. . . . B . . .
. . . . . . P .
P P Q . . P . P
. . . R R . K .","Before committing to such weakening moves as f2-f4 he prevents ...Nd5-b4, which would gain a valuable tempo, hitting Qc2. This also prevents ...Rb8-b4."
684,9,50,Black,f6f8,". r . . . . k .
. . q p . . p .
. . p . p r . p
p . P n . . . .
. . . . B . . .
P . . . . . P .
. P Q . . P . P
. . . R R . K .","I suppose he might have an idea of adding pressure on the b-file with doubled rooks, but it seems unlikely this could succeed and he would be removing a valuable defender from his king."
685,9,51,White,e1e2,". r . . . r k .
. . q p . . p .
. . p . p . . p
p . P n . . . .
. . . . B . . .
P . . . . . P .
. P Q . . P . P
. . . R R . K .",
686,9,52,Black,c7d8,". r . . . r k .
. . q p . . p .
. . p . p . . p
p . P n . . . .
. . . . B . . .
P . . . . . P .
. P Q . R P . P
. . . R . . K .","So, Anand brings Qd8 toward the king-side, but that would leave Pa5 weaker. How does he think this will succeed?"
687,9,53,White,d1d4,". r . q . r k .
. . . p . . p .
. . p . p . . p
p . P n . . . .
. . . . B . . .
P . . . . . P .
. P Q . R P . P
. . . R . . K .",
688,9,54,Black,b8b7,". r . q . r k .
. . . p . . p .
. . p . p . . p
p . P n . . . .
. . . R B . . .
P . . . . . P .
. P Q . R P . P
. . . . . . K .",
689,9,55,White,e4h7,". . . q . r k .
. r . p . . p .
. . p . p . . p
p . P n . . . .
. . . R B . . .
P . . . . . P .
. P Q . R P . P
. . . . . . K .",
690,9,56,Black,g8h8,". . . q . r k .
. r . p . . p B
. . p . p . . p
p . P n . . . .
. . . R . . . .
P . . . . . P .
. P Q . R P . P
. . . . . . K .",
691,9,57,White,h7d3,". . . q . r . k
. r . p . . p B
. . p . p . . p
p . P n . . . .
. . . R . . . .
P . . . . . P .
. P Q . R P . P
. . . . . . K .","White's pieces look active, but they get in each other's way. Ideally he'd like to get his queen in front of Bd3 (at e4 for example) to attack Kh8, but he can't because Re2 is in the way. All the weaknesses put demands on his pieces and they're not free to just attack."
692,9,58,Black,d8f6,". . . q . r . k
. r . p . . p .
. . p . p . . p
p . P n . . . .
. . . R . . . .
P . . B . . P .
. P Q . R P . P
. . . . . . K .",
693,9,59,White,d4a4,". . . . . r . k
. r . p . . p .
. . p . p q . p
p . P n . . . .
. . . R . . . .
P . . B . . P .
. P Q . R P . P
. . . . . . K .",
694,9,60,Black,f8a8,". . . . . r . k
. r . p . . p .
. . p . p q . p
p . P n . . . .
R . . . . . . .
P . . B . . P .
. P Q . R P . P
. . . . . . K .",
695,9,61,White,c2d2,"r . . . . . . k
. r . p . . p .
. . p . p q . p
p . P n . . . .
R . . . . . . .
P . . B . . P .
. P Q . R P . P
. . . . . . K .",
696,9,62,Black,f6d8,"r . . . . . . k
. r . p . . p .
. . p . p q . p
p . P n . . . .
R . . . . . . .
P . . B . . P .
. P . Q R P . P
. . . . . . K .",
697,9,63,White,d3b1,"r . . q . . . k
. r . p . . p .
. . p . p . . p
p . P n . . . .
R . . . . . . .
P . . B . . P .
. P . Q R P . P
. . . . . . K .",
698,9,64,Black,b7b5,"r . . q . . . k
. r . p . . p .
. . p . p . . p
p . P n . . . .
R . . . . . . .
P . . . . . P .
. P . Q R P . P
. B . . . . K .","This is consistent with his plan to defend Pa5 and threaten Pc5, but Rb5 can't easily get to the king-side for defense. Black depends upon his queen, knight and possibly Ra8 to defend the king-side. White might be able to bring all his pieces to bear on the king-side."
699,9,65,White,a4h4,"r . . q . . . k
. . . p . . p .
. . p . p . . p
p r P n . . . .
R . . . . . . .
P . . . . . P .
. P . Q R P . P
. B . . . . K .",
700,9,66,Black,d8e7,"r . . q . . . k
. . . p . . p .
. . p . p . . p
p r P n . . . .
. . . . . . . R
P . . . . . P .
. P . Q R P . P
. B . . . . K .","This is a gutsy move. It allows White to win Ph6 and continues the plan to pressure White's queen-side. Or, perhaps he just overlooked that Kasparov might capture Ph6."
701,9,67,White,h4h6,"r . . . . . . k
. . . p q . p .
. . p . p . . p
p r P n . . . .
. . . . . . . R
P . . . . . P .
. P . Q R P . P
. B . . . . K .",
702,9,68,Black,h8g8,"r . . . . . . k
. . . p q . p .
. . p . p . . R
p r P n . . . .
. . . . . . . .
P . . . . . P .
. P . Q R P . P
. B . . . . K .",
703,9,69,White,h6h4,"r . . . . . k .
. . . p q . p .
. . p . p . . R
p r P n . . . .
. . . . . . . .
P . . . . . P .
. P . Q R P . P
. B . . . . K .",
704,9,70,Black,a8b8,"r . . . . . k .
. . . p q . p .
. . p . p . . .
p r P n . . . .
. . . . . . . R
P . . . . . P .
. P . Q R P . P
. B . . . . K .",
705,9,71,White,b1h7,". r . . . . k .
. . . p q . p .
. . p . p . . .
p r P n . . . .
. . . . . . . R
P . . . . . P .
. P . Q R P . P
. B . . . . K .",
706,9,72,Black,g8f7,". r . . . . k .
. . . p q . p B
. . p . p . . .
p r P n . . . .
. . . . . . . R
P . . . . . P .
. P . Q R P . P
. . . . . . K .",
707,9,73,White,d2d3,". r . . . . . .
. . . p q k p B
. . p . p . . .
p r P n . . . .
. . . . . . . R
P . . . . . P .
. P . Q R P . P
. . . . . . K .",
708,9,74,Black,e7g5,". r . . . . . .
. . . p q k p B
. . p . p . . .
p r P n . . . .
. . . . . . . R
P . . Q . . P .
. P . . R P . P
. . . . . . K .","This seems aggressive because he's keeping his king safe and still expecting to break through on the queen-side. To capture Pb2 and allow White to succeed in the attack on Kf7 wouldn't be good. But, however scary it may seem, it's not clear White has anything."
709,9,75,White,d3d4,". r . . . . . .
. . . p . k p B
. . p . p . . .
p r P n . . q .
. . . . . . . R
P . . Q . . P .
. P . . R P . P
. . . . . . K .",
710,9,76,Black,b5b2,". r . . . . . .
. . . p . k p B
. . p . p . . .
p r P n . . q .
. . . Q . . . R
P . . . . . P .
. P . . R P . P
. . . . . . K .",a tactical trick in time trouble? If 39. Rxb2 Qc1+ regains the rook.
711,9,77,White,h7g6,". r . . . . . .
. . . p . k p B
. . p . p . . .
p . P n . . q .
. . . Q . . . R
P . . . . . P .
. r . . R P . P
. . . . . . K .",
712,9,78,Black,f7g8,". r . . . . . .
. . . p . k p .
. . p . p . B .
p . P n . . q .
. . . Q . . . R
P . . . . . P .
. r . . R P . P
. . . . . . K .",
713,9,79,White,g6h7,". r . . . . k .
. . . p . . p .
. . p . p . B .
p . P n . . q .
. . . Q . . . R
P . . . . . P .
. r . . R P . P
. . . . . . K .",
714,9,80,Black,g8f7,". r . . . . k .
. . . p . . p B
. . p . p . . .
p . P n . . q .
. . . Q . . . R
P . . . . . P .
. r . . R P . P
. . . . . . K .",
715,9,81,White,h7g6,". r . . . . . .
. . . p . k p B
. . p . p . . .
p . P n . . q .
. . . Q . . . R
P . . . . . P .
. r . . R P . P
. . . . . . K .",
716,9,82,Black,f7g8,". r . . . . . .
. . . p . k p .
. . p . p . B .
p . P n . . q .
. . . Q . . . R
P . . . . . P .
. r . . R P . P
. . . . . . K .",
717,9,83,White,g6h7,". r . . . . k .
. . . p . . p .
. . p . p . B .
p . P n . . q .
. . . Q . . . R
P . . . . . P .
. r . . R P . P
. . . . . . K .","The complications can be overwhelming and the players choose not to lose when they don't see a way to win. For example, Anand could have tried 42...Kf8 to end the attacking checks, hoping for time to continue his plan. But, being down a pawn and seeing Kasparov grasping at perpetual check, he probably felt like it was a good idea to draw."
718,10,1,White,e2e4,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . . . . .
. . . . . . . .
P P P P P P P P
R N B Q K B N R","Ponomariov's two previous games were decisive, so it will be interesting to see if he enters into complications or steers to a quiet draw. Ponomariov was ""odd man out"" round three and didn't play."
719,10,2,Black,c7c5,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . P . . .
. . . . . . . .
P P P P . P P P
R N B Q K B N R",
720,10,3,White,g1f3,"r n b q k b n r
p p . p p p p p
. . . . . . . .
. . p . . . . .
. . . . P . . .
. . . . . . . .
P P P P . P P P
R N B Q K B N R",
721,10,4,Black,b8c6,"r n b q k b n r
p p . p p p p p
. . . . . . . .
. . p . . . . .
. . . . P . . .
. . . . . N . .
P P P P . P P P
R N B Q K B . R",
722,10,5,White,b1c3,"r . b q k b n r
p p . p p p p p
. . n . . . . .
. . p . . . . .
. . . . P . . .
. . . . . N . .
P P P P . P P P
R N B Q K B . R",
723,10,6,Black,e7e5,"r . b q k b n r
p p . p p p p p
. . n . . . . .
. . p . . . . .
. . . . P . . .
. . N . . N . .
P P P P . P P P
R . B Q K B . R","It hasn't been that long ago players wouldn't play 3...e5. It was feared White could use the c4-f7 diagonal. But, in the past year or so 3...e5 has been seen quite a few times. For the time being f2-f4 is blocked by Nf3 and Black's pawns prevent d2-d4, so White will necessarily lose time reorganizing. In the long run Black's weak d5 may tell, but he should be able to develop pieces actively."
724,10,7,White,f1c4,"r . b q k b n r
p p . p . p p p
. . n . . . . .
. . p . p . . .
. . . . P . . .
. . N . . N . .
P P P P . P P P
R . B Q K B . R",
725,10,8,Black,d7d6,"r . b q k b n r
p p . p . p p p
. . n . . . . .
. . p . p . . .
. . B . P . . .
. . N . . N . .
P P P P . P P P
R . B Q K . . R",
726,10,9,White,d2d3,"r . b q k b n r
p p . . . p p p
. . n p . . . .
. . p . p . . .
. . B . P . . .
. . N . . N . .
P P P P . P P P
R . B Q K . . R",
727,10,10,Black,f8e7,"r . b q k b n r
p p . . . p p p
. . n p . . . .
. . p . p . . .
. . B . P . . .
. . N P . N . .
P P P . . P P P
R . B Q K . . R",
728,10,11,White,f3d2,"r . b q k . n r
p p . . b p p p
. . n p . . . .
. . p . p . . .
. . B . P . . .
. . N P . N . .
P P P . . P P P
R . B Q K . . R",
729,10,12,Black,e7g5,"r . b q k . n r
p p . . b p p p
. . n p . . . .
. . p . p . . .
. . B . P . . .
. . N P . . . .
P P P N . P P P
R . B Q K . . R",
730,10,13,White,h2h4,"r . b q k . n r
p p . . . p p p
. . n p . . . .
. . p . p . b .
. . B . P . . .
. . N P . . . .
P P P N . P P P
R . B Q K . . R",
731,10,14,Black,g5d2,"r . b q k . n r
p p . . . p p p
. . n p . . . .
. . p . p . b .
. . B . P . . P
. . N P . . . .
P P P N . P P .
R . B Q K . . R","He is trading his ""bad bishop"" (the one which clashes with his central pawns) for a White knight which might maneuver Nd2-f1-e3-d5. Whether this is necessary isn't clear, but it is consistent positional play."
732,10,15,White,c1d2,"r . b q k . n r
p p . . . p p p
. . n p . . . .
. . p . p . . .
. . B . P . . P
. . N P . . . .
P P P b . P P .
R . B Q K . . R",
733,10,16,Black,g8f6,"r . b q k . n r
p p . . . p p p
. . n p . . . .
. . p . p . . .
. . B . P . . P
. . N P . . . .
P P P B . P P .
R . . Q K . . R","I'm not certain I like this move, but ...Ng8-e7 has some problems too. Qd8 needs room to move, to give Ke8 an option to O-O-O. That means he needs ...Bc8-e6 and perhaps ...Qd8-d7. It's not clear what's required and what's optional here. After all, after the game move White can't maintain a pin on Nf6 with 9. Bg5 in light of 9...h6."
734,10,17,White,d2g5,"r . b q k . . r
p p . . . p p p
. . n p . n . .
. . p . p . . .
. . B . P . . P
. . N P . . . .
P P P B . P P .
R . . Q K . . R",
735,10,18,Black,c8e6,"r . b q k . . r
p p . . . p p p
. . n p . n . .
. . p . p . B .
. . B . P . . P
. . N P . . . .
P P P . . P P .
R . . Q K . . R",
736,10,19,White,c3d5,"r . . q k . . r
p p . . . p p p
. . n p b n . .
. . p . p . B .
. . B . P . . P
. . N P . . . .
P P P . . P P .
R . . Q K . . R",
737,10,20,Black,e6d5,"r . . q k . . r
p p . . . p p p
. . n p b n . .
. . p N p . B .
. . B . P . . P
. . . P . . . .
P P P . . P P .
R . . Q K . . R",
738,10,21,White,c4d5,"r . . q k . . r
p p . . . p p p
. . n p . n . .
. . p b p . B .
. . B . P . . P
. . . P . . . .
P P P . . P P .
R . . Q K . . R",
739,10,22,Black,h7h6,"r . . q k . . r
p p . . . p p p
. . n p . n . .
. . p B p . B .
. . . . P . . P
. . . P . . . .
P P P . . P P .
R . . Q K . . R",Now that White has the two bishops v. two knights he decides to regain one of them. Though his position is fine it's hard to know how valuable those bishops might become later.
740,10,23,White,g5f6,"r . . q k . . r
p p . . . p p .
. . n p . n . p
. . p B p . B .
. . . . P . . P
. . . P . . . .
P P P . . P P .
R . . Q K . . R",
741,10,24,Black,d8f6,"r . . q k . . r
p p . . . p p .
. . n p . B . p
. . p B p . . .
. . . . P . . P
. . . P . . . .
P P P . . P P .
R . . Q K . . R",
742,10,25,White,d1d2,"r . . . k . . r
p p . . . p p .
. . n p . q . p
. . p B p . . .
. . . . P . . P
. . . P . . . .
P P P . . P P .
R . . Q K . . R",
743,10,26,Black,c6e7,"r . . . k . . r
p p . . . p p .
. . n p . q . p
. . p B p . . .
. . . . P . . P
. . . P . . . .
P P P Q . P P .
R . . . K . . R","With this move Black doesn't commit himself to a queen-side action, but he certainly makes it clear White's bishop is a target."
744,10,27,White,d5c4,"r . . . k . . r
p p . . n p p .
. . . p . q . p
. . p B p . . .
. . . . P . . P
. . . P . . . .
P P P Q . P P .
R . . . K . . R",
745,10,28,Black,e8g8,"r . . . k . . r
p p . . n p p .
. . . p . q . p
. . p . p . . .
. . B . P . . P
. . . P . . . .
P P P Q . P P .
R . . . K . . R","Now Black's ready for ...a7-a6 and ...b7-b5 to squeeze White's queen-side, particularly the bishop, and perhaps to gain control of which files might open for rooks."
746,10,29,White,e1f1,"r . . . . r k .
p p . . n p p .
. . . p . q . p
. . p . p . . .
. . B . P . . P
. . . P . . . .
P P P Q . P P .
R . . . K . . R",
747,10,30,Black,a8d8,"r . . . . r k .
p p . . n p p .
. . . p . q . p
. . p . p . . .
. . B . P . . P
. . . P . . . .
P P P Q . P P .
R . . . . K . R","This move surprises me completely. I'd have thought he was happy with the cooperation of his Ne7 with the dark-square pawns. He must be thinking Kf1 is uncomfortable and White's rooks are split, so he should go right down the middle at Qd2 (e.g. ...d6-d5xe4) ."
748,10,31,White,a1e1,". . . r . r k .
p p . . n p p .
. . . p . q . p
. . p . p . . .
. . B . P . . P
. . . P . . . .
P P P Q . P P .
R . . . . K . R",
749,10,32,Black,d6d5,". . . r . r k .
p p . . n p p .
. . . p . q . p
. . p . p . . .
. . B . P . . P
. . . P . . . .
P P P Q . P P .
. . . . R K . R",
750,10,33,White,e4d5,". . . r . r k .
p p . . n p p .
. . . . . q . p
. . p p p . . .
. . B . P . . P
. . . P . . . .
P P P Q . P P .
. . . . R K . R",
751,10,34,Black,e7d5,". . . r . r k .
p p . . n p p .
. . . . . q . p
. . p P p . . .
. . B . . . . P
. . . P . . . .
P P P Q . P P .
. . . . R K . R",
752,10,35,White,d2e2,". . . r . r k .
p p . . . p p .
. . . . . q . p
. . p n p . . .
. . B . . . . P
. . . P . . . .
P P P Q . P P .
. . . . R K . R",
753,10,36,Black,f8e8,". . . r . r k .
p p . . . p p .
. . . . . q . p
. . p n p . . .
. . B . . . . P
. . . P . . . .
P P P . Q P P .
. . . . R K . R",
754,10,37,White,e2e4,". . . r r . k .
p p . . . p p .
. . . . . q . p
. . p n p . . .
. . B . . . . P
. . . P . . . .
P P P . Q P P .
. . . . R K . R",
755,10,38,Black,d5b6,". . . r r . k .
p p . . . p p .
. . . . . q . p
. . p n p . . .
. . B . Q . . P
. . . P . . . .
P P P . . P P .
. . . . R K . R",
756,10,39,White,c4b3,". . . r r . k .
p p . . . p p .
. n . . . q . p
. . p . p . . .
. . B . Q . . P
. . . P . . . .
P P P . . P P .
. . . . R K . R",
757,10,40,Black,d8d4,". . . r r . k .
p p . . . p p .
. n . . . q . p
. . p . p . . .
. . . . Q . . P
. B . P . . . .
P P P . . P P .
. . . . R K . R",smashing through at the cost of a pawn or two. Will Black get to Kf1? A more cautious player might take time for ...Re8-e7 to defend the rook (Re7) and Pb7.
758,10,41,White,e4b7,". . . . r . k .
p p . . . p p .
. n . . . q . p
. . p . p . . .
. . . r Q . . P
. B . P . . . .
P P P . . P P .
. . . . R K . R",
759,10,42,Black,c5c4,". . . . r . k .
p Q . . . p p .
. n . . . q . p
. . p . p . . .
. . . r . . . P
. B . P . . . .
P P P . . P P .
. . . . R K . R",
760,10,43,White,d3c4,". . . . r . k .
p Q . . . p p .
. n . . . q . p
. . . . p . . .
. . p r . . . P
. B . P . . . .
P P P . . P P .
. . . . R K . R",
761,10,44,Black,e5e4,". . . . r . k .
p Q . . . p p .
. n . . . q . p
. . . . p . . .
. . P r . . . P
. B . . . . . .
P P P . . P P .
. . . . R K . R",
762,10,45,White,f1g1,". . . . r . k .
p Q . . . p p .
. n . . . q . p
. . . . . . . .
. . P r p . . P
. B . . . . . .
P P P . . P P .
. . . . R K . R",
763,10,46,Black,d4d7,". . . . r . k .
p Q . . . p p .
. n . . . q . p
. . . . . . . .
. . P r p . . P
. B . . . . . .
P P P . . P P .
. . . . R . K R",
764,10,47,White,b7a6,". . . . r . k .
p Q . r . p p .
. n . . . q . p
. . . . . . . .
. . P . p . . P
. B . . . . . .
P P P . . P P .
. . . . R . K R",
765,10,48,Black,e4e3,". . . . r . k .
p . . r . p p .
Q n . . . q . p
. . . . . . . .
. . P . p . . P
. B . . . . . .
P P P . . P P .
. . . . R . K R",
766,10,49,White,f2e3,". . . . r . k .
p . . r . p p .
Q n . . . q . p
. . . . . . . .
. . P . . . . P
. B . . p . . .
P P P . . P P .
. . . . R . K R",Leaving Black's pawn on the board is probably more dangerous than exposing the king further to checks.
767,10,50,Black,e8e3,". . . . r . k .
p . . r . p p .
Q n . . . q . p
. . . . . . . .
. . P . . . . P
. B . . P . . .
P P P . . . P .
. . . . R . K R",
768,10,51,White,e1e3,". . . . . . k .
p . . r . p p .
Q n . . . q . p
. . . . . . . .
. . P . . . . P
. B . . r . . .
P P P . . . P .
. . . . R . K R",
769,10,52,Black,d7d1,". . . . . . k .
p . . r . p p .
Q n . . . q . p
. . . . . . . .
. . P . . . . P
. B . . R . . .
P P P . . . P .
. . . . . . K R",
770,10,53,White,g1h2,". . . . . . k .
p . . . . p p .
Q n . . . q . p
. . . . . . . .
. . P . . . . P
. B . . R . . .
P P P . . . P .
. . . r . . K R",
771,10,54,Black,f6h4,". . . . . . k .
p . . . . p p .
Q n . . . q . p
. . . . . . . .
. . P . . . . P
. B . . R . . .
P P P . . . P K
. . . r . . . R",and White (or is it Black) must concede to a draw by perpetual check after 28. Rh3 Qf4+ 29. Rg3 ( 29. g3?? Qf2# ) Qh4+ ( 29...Rxh1+ 30. Kxh1 Qxf4 should be good for White because Pc4 is passed and Pa7 about to fall ) =
