Game Number,Move Number,Player,Move,Board,Comment
608,110,Black,h6h5,". R . . . . . .
. . . . . . . .
. . . . . . . r
. p . p . k . P
. . . n . . . .
. P . . . . . .
. P . . . P . .
. . . . K . . .",
608,111,White,e1d2,". R . . . . . .
. . . . . . . .
. . . . . . . .
. p . p . k . r
. . . n . . . .
. P . . . . . .
. P . . . P . .
. . . . K . . .",
608,112,Black,h5h3,". R . . . . . .
. . . . . . . .
. . . . . . . .
. p . p . k . r
. . . n . . . .
. P . . . . . .
. P . K . P . .
. . . . . . . .","The Rook and Knight pile up on the b3-pawn, while the Rook also prevents the White King from entering the third rank."
608,113,White,b8f8,". R . . . . . .
. . . . . . . .
. . . . . . . .
. p . p . k . .
. . . n . . . .
. P . . . . . r
. P . K . P . .
. . . . . . . .",
608,114,Black,f5e5,". . . . . R . .
. . . . . . . .
. . . . . . . .
. p . p . k . .
. . . n . . . .
. P . . . . . r
. P . K . P . .
. . . . . . . .",
608,115,White,b3b4,". . . . . R . .
. . . . . . . .
. . . . . . . .
. p . p k . . .
. . . n . . . .
. P . . . . . r
. P . K . P . .
. . . . . . . .",
608,116,Black,h3b3,". . . . . R . .
. . . . . . . .
. . . . . . . .
. p . p k . . .
. P . n . . . .
. . . . . . . r
. P . K . P . .
. . . . . . . .",
608,117,White,f8e8,". . . . . R . .
. . . . . . . .
. . . . . . . .
. p . p k . . .
. P . n . . . .
. r . . . . . .
. P . K . P . .
. . . . . . . .",
608,118,Black,d4e6,". . . . R . . .
. . . . . . . .
. . . . . . . .
. p . p k . . .
. P . n . . . .
. r . . . . . .
. P . K . P . .
. . . . . . . .",
608,119,White,f2f4,". . . . R . . .
. . . . . . . .
. . . . n . . .
. p . p k . . .
. P . . . . . .
. r . . . . . .
. P . K . P . .
. . . . . . . .",
608,120,Black,e5f5,". . . . R . . .
. . . . . . . .
. . . . n . . .
. p . p k . . .
. P . . . P . .
. r . . . . . .
. P . K . . . .
. . . . . . . .",And Lasker gives up the ghost. He's already down a Rook for a pawn and is about to lose the pawn back.
609,1,White,e2e4,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . . . . .
. . . . . . . .
P P P P P P P P
R N B Q K B N R",
609,2,Black,c7c5,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . P . . .
. . . . . . . .
P P P P . P P P
R N B Q K B N R","The Sicilian Defense. Black stakes a claim in the center by preventing d2-d4 (if White dares to advance the d-pawn, Black trades a flan pawn for a more valuable center pawn). About 25% of 1.e4 games at master level use this opening."
609,3,White,g1f3,"r n b q k b n r
p p . p p p p p
. . . . . . . .
. . p . . . . .
. . . . P . . .
. . . . . . . .
P P P P . P P P
R N B Q K B N R",White's idea is to go ahead and play d2-d4 and establish a Knight in the center after ...cxd4.
609,4,Black,e7e6,"r n b q k b n r
p p . p p p p p
. . . . . . . .
. . p . . . . .
. . . . P . . .
. . . . . N . .
P P P P . P P P
R N B Q K B . R",
609,5,White,d2d4,"r n b q k b n r
p p . p . p p p
. . . . p . . .
. . p . . . . .
. . . . P . . .
. . . . . N . .
P P P P . P P P
R N B Q K B . R",
609,6,Black,c5d4,"r n b q k b n r
p p . p . p p p
. . . . p . . .
. . p . . . . .
. . . P P . . .
. . . . . N . .
P P P . . P P P
R N B Q K B . R",
609,7,White,f3d4,"r n b q k b n r
p p . p . p p p
. . . . p . . .
. . . . . . . .
. . . p P . . .
. . . . . N . .
P P P . . P P P
R N B Q K B . R",
609,8,Black,g8f6,"r n b q k b n r
p p . p . p p p
. . . . p . . .
. . . . . . . .
. . . N P . . .
. . . . . . . .
P P P . . P P P
R N B Q K B . R",Attacking the e4-pawn.
609,9,White,f1d3,"r n b q k b . r
p p . p . p p p
. . . . p n . .
. . . . . . . .
. . . N P . . .
. . . . . . . .
P P P . . P P P
R N B Q K B . R",Highly unusual. The common move is Nc3.
609,10,Black,b8c6,"r n b q k b . r
p p . p . p p p
. . . . p n . .
. . . . . . . .
. . . N P . . .
. . . B . . . .
P P P . . P P P
R N B Q K . . R",
609,11,White,d4c6,"r . b q k b . r
p p . p . p p p
. . n . p n . .
. . . . . . . .
. . . N P . . .
. . . B . . . .
P P P . . P P P
R N B Q K . . R",
609,12,Black,b7c6,"r . b q k b . r
p p . p . p p p
. . N . p n . .
. . . . . . . .
. . . . P . . .
. . . B . . . .
P P P . . P P P
R N B Q K . . R","If Black can prevent the threat of Bf4, he can use the half-open b-file for his Rook."
609,13,White,e1g1,"r . b q k b . r
p . . p . p p p
. . p . p n . .
. . . . . . . .
. . . . P . . .
. . . B . . . .
P P P . . P P P
R N B Q K . . R",
609,14,Black,f8e7,"r . b q k b . r
p . . p . p p p
. . p . p n . .
. . . . . . . .
. . . . P . . .
. . . B . . . .
P P P . . P P P
R N B Q . R K .",
609,15,White,e4e5,"r . b q k . . r
p . . p b p p p
. . p . p n . .
. . . . . . . .
. . . . P . . .
. . . B . . . .
P P P . . P P P
R N B Q . R K .",
609,16,Black,f6d5,"r . b q k . . r
p . . p b p p p
. . p . p n . .
. . . . P . . .
. . . . . . . .
. . . B . . . .
P P P . . P P P
R N B Q . R K .",
609,17,White,d1g4,"r . b q k . . r
p . . p b p p p
. . p . p . . .
. . . n P . . .
. . . . . . . .
. . . B . . . .
P P P . . P P P
R N B Q . R K .",White develops with a threat (Qxg7).
609,18,Black,g7g6,"r . b q k . . r
p . . p b p p p
. . p . p . . .
. . . n P . . .
. . . . . . Q .
. . . B . . . .
P P P . . P P P
R N B . . R K .","Black saves the pawn, but is forced to weaken his Kingside."
609,19,White,b1d2,"r . b q k . . r
p . . p b p . p
. . p . p . p .
. . . n P . . .
. . . . . . Q .
. . . B . . . .
P P P . . P P P
R N B . . R K .",
609,20,Black,f7f5,"r . b q k . . r
p . . p b p . p
. . p . p . p .
. . . n P . . .
. . . . . . Q .
. . . B . . . .
P P P N . P P P
R . B . . R K .",
609,21,White,g4f3,"r . b q k . . r
p . . p b . . p
. . p . p . p .
. . . n P p . .
. . . . . . Q .
. . . B . . . .
P P P N . P P P
R . B . . R K .",
609,22,Black,d5b4,"r . b q k . . r
p . . p b . . p
. . p . p . p .
. . . n P p . .
. . . . . . . .
. . . B . Q . .
P P P N . P P P
R . B . . R K .",
609,23,White,d2c4,"r . b q k . . r
p . . p b . . p
. . p . p . p .
. . . . P p . .
. n . . . . . .
. . . B . Q . .
P P P N . P P P
R . B . . R K .",
609,24,Black,c8a6,"r . b q k . . r
p . . p b . . p
. . p . p . p .
. . . . P p . .
. n N . . . . .
. . . B . Q . .
P P P . . P P P
R . B . . R K .",
609,25,White,c1d2,"r . . q k . . r
p . . p b . . p
b . p . p . p .
. . . . P p . .
. n N . . . . .
. . . B . Q . .
P P P . . P P P
R . B . . R K .",
609,26,Black,b4c2,"r . . q k . . r
p . . p b . . p
b . p . p . p .
. . . . P p . .
. n N . . . . .
. . . B . Q . .
P P P B . P P P
R . . . . R K .",
609,27,White,a1d1,"r . . q k . . r
p . . p b . . p
b . p . p . p .
. . . . P p . .
. . N . . . . .
. . . B . Q . .
P P n B . P P P
R . . . . R K .",
609,28,Black,e8g8,"r . . q k . . r
p . . p b . . p
b . p . p . p .
. . . . P p . .
. . N . . . . .
. . . B . Q . .
P P n B . P P P
. . . R . R K .",
609,29,White,c4d6,"r . . q . r k .
p . . p b . . p
b . p . p . p .
. . . . P p . .
. . N . . . . .
. . . B . Q . .
P P n B . P P P
. . . R . R K .",This is what Dr. Lasker was intending with his tenth move.
609,30,Black,c2d4,"r . . q . r k .
p . . p b . . p
b . p N p . p .
. . . . P p . .
. . . . . . . .
. . . B . Q . .
P P n B . P P P
. . . R . R K .",
609,31,White,f3e3,"r . . q . r k .
p . . p b . . p
b . p N p . p .
. . . . P p . .
. . . n . . . .
. . . B . Q . .
P P . B . P P P
. . . R . R K .",
609,32,Black,a6d3,"r . . q . r k .
p . . p b . . p
b . p N p . p .
. . . . P p . .
. . . n . . . .
. . . B Q . . .
P P . B . P P P
. . . R . R K .",
609,33,White,e3d3,"r . . q . r k .
p . . p b . . p
. . p N p . p .
. . . . P p . .
. . . n . . . .
. . . b Q . . .
P P . B . P P P
. . . R . R K .",
609,34,Black,e7d6,"r . . q . r k .
p . . p b . . p
. . p N p . p .
. . . . P p . .
. . . n . . . .
. . . Q . . . .
P P . B . P P P
. . . R . R K .","Bogoljubow is hideously weak on the dark squares. He's now trading away his main defender of those squares. While it's true that he's ahead materially, he has some serious weaknesses that White can exploit."
609,35,White,e5d6,"r . . q . r k .
p . . p . . . p
. . p b p . p .
. . . . P p . .
. . . n . . . .
. . . Q . . . .
P P . B . P P P
. . . R . R K .",
609,36,Black,e6e5,"r . . q . r k .
p . . p . . . p
. . p P p . p .
. . . . . p . .
. . . n . . . .
. . . Q . . . .
P P . B . P P P
. . . R . R K .",
609,37,White,f1e1,"r . . q . r k .
p . . p . . . p
. . p P . . p .
. . . . p p . .
. . . n . . . .
. . . Q . . . .
P P . B . P P P
. . . R . R K .",
609,38,Black,d8f6,"r . . q . r k .
p . . p . . . p
. . p P . . p .
. . . . p p . .
. . . n . . . .
. . . Q . . . .
P P . B . P P P
. . . R R . K .",The Black Queen (the only piece that can defend the weakened dark squares) is now stuck protecting a pawn).
609,39,White,d2c3,"r . . . . r k .
p . . p . . . p
. . p P . q p .
. . . . p p . .
. . . n . . . .
. . . Q . . . .
P P . B . P P P
. . . R R . K .",
609,40,Black,a8e8,"r . . . . r k .
p . . p . . . p
. . p P . q p .
. . . . p p . .
. . . n . . . .
. . B Q . . . .
P P . . . P P P
. . . R R . K .",
609,41,White,f2f4,". . . . r r k .
p . . p . . . p
. . p P . q p .
. . . . p p . .
. . . n . . . .
. . B Q . . . .
P P . . . P P P
. . . R R . K .",
609,42,Black,f6h4,". . . . r r k .
p . . p . . . p
. . p P . q p .
. . . . p p . .
. . . n . P . .
. . B Q . . . .
P P . . . . P P
. . . R R . K .",
609,43,White,d3c4,". . . . r r k .
p . . p . . . p
. . p P . . p .
. . . . p p . .
. . . n . P . q
. . B Q . . . .
P P . . . . P P
. . . R R . K .",
609,44,Black,d4e6,". . . . r r k .
p . . p . . . p
. . p P . . p .
. . . . p p . .
. . Q n . P . q
. . B . . . . .
P P . . . . P P
. . . R R . K .",
609,45,White,c3e5,". . . . r r k .
p . . p . . . p
. . p P n . p .
. . . . p p . .
. . Q . . P . q
. . B . . . . .
P P . . . . P P
. . . R R . K .",Lasker has just evened the material. Note that the capture of the pawn took place on a dark square.
609,46,Black,g8f7,". . . . r r k .
p . . p . . . p
. . p P n . p .
. . . . B p . .
. . Q . . P . q
. . . . . . . .
P P . . . . P P
. . . R R . K .",
609,47,White,e1e3,". . . . r r . .
p . . p . k . p
. . p P n . p .
. . . . B p . .
. . Q . . P . q
. . . . . . . .
P P . . . . P P
. . . R R . K .",
609,48,Black,h4d8,". . . . r r . .
p . . p . k . p
. . p P n . p .
. . . . B p . .
. . Q . . P . q
. . . . R . . .
P P . . . . P P
. . . R . . K .",
609,49,White,e3b3,". . . q r r . .
p . . p . k . p
. . p P n . p .
. . . . B p . .
. . Q . . P . .
. . . . R . . .
P P . . . . P P
. . . R . . K .","It's Lasker, not Bogo, who gets a Rook to the b-file first."
609,50,Black,d8a5,". . . q r r . .
p . . p . k . p
. . p P n . p .
. . . . B p . .
. . Q . . P . .
. R . . . . . .
P P . . . . P P
. . . R . . K .",
609,51,White,b3b7,". . . . r r . .
p . . p . k . p
. . p P n . p .
q . . . B p . .
. . Q . . P . .
. R . . . . . .
P P . . . . P P
. . . R . . K .",
609,52,Black,a5c5,". . . . r r . .
p R . p . k . p
. . p P n . p .
q . . . B p . .
. . Q . . P . .
. . . . . . . .
P P . . . . P P
. . . R . . K .",
609,53,White,d1d4,". . . . r r . .
p R . p . k . p
. . p P n . p .
. . q . B p . .
. . Q . . P . .
. . . . . . . .
P P . . . . P P
. . . R . . K .",
609,54,Black,e8d8,". . . . r r . .
p R . p . k . p
. . p P n . p .
. . q . B p . .
. . Q R . P . .
. . . . . . . .
P P . . . . P P
. . . . . . K .",
609,55,White,b2b4,". . . r . r . .
p R . p . k . p
. . p P n . p .
. . q . B p . .
. . Q R . P . .
. . . . . . . .
P P . . . . P P
. . . . . . K .",Lasker forces the Queen swap on a square of his choosing.
609,56,Black,c5c4,". . . r . r . .
p R . p . k . p
. . p P n . p .
. . q . B p . .
. P Q R . P . .
. . . . . . . .
P . . . . . P P
. . . . . . K .",
609,57,White,d4c4,". . . r . r . .
p R . p . k . p
. . p P n . p .
. . . . B p . .
. P q R . P . .
. . . . . . . .
P . . . . . P P
. . . . . . K .","Lasker pretty much has the game in the bag at this point. He enjoys a tremendous space advantage and his pieces are more actively placed. But it was Dr. Lasker himself who once said that the hardest thing to do in chess is to win a ""won game""..."
609,58,Black,g6g5,". . . r . r . .
p R . p . k . p
. . p P n . p .
. . . . B p . .
. P R . . P . .
. . . . . . . .
P . . . . . P P
. . . . . . K .",Preparing ...Nxf4.
609,59,White,b7a7,". . . r . r . .
p R . p . k . p
. . p P n . . .
. . . . B p p .
. P R . . P . .
. . . . . . . .
P . . . . . P P
. . . . . . K .",
609,60,Black,e6f4,". . . r . r . .
R . . p . k . p
. . p P n . . .
. . . . B p p .
. P R . . P . .
. . . . . . . .
P . . . . . P P
. . . . . . K .",
609,61,White,e5f4,". . . r . r . .
R . . p . k . p
. . p P . . . .
. . . . B p p .
. P R . . n . .
. . . . . . . .
P . . . . . P P
. . . . . . K .",
609,62,Black,g5f4,". . . r . r . .
R . . p . k . p
. . p P . . . .
. . . . . p p .
. P R . . B . .
. . . . . . . .
P . . . . . P P
. . . . . . K .",
609,63,White,c4c6,". . . r . r . .
R . . p . k . p
. . p P . . . .
. . . . . p . .
. P R . . p . .
. . . . . . . .
P . . . . . P P
. . . . . . K .",Possible due to the pin on the d7-pawn. The doubled f-pawns are a lasting weakness. These pawns can be dealt with later.
609,64,Black,f8g8,". . . r . r . .
R . . p . k . p
. . R P . . . .
. . . . . p . .
. P . . . p . .
. . . . . . . .
P . . . . . P P
. . . . . . K .",Intending ...f3.
609,65,White,g1f2,". . . r . . r .
R . . p . k . p
. . R P . . . .
. . . . . p . .
. P . . . p . .
. . . . . . . .
P . . . . . P P
. . . . . . K .",
609,66,Black,g8g6,". . . r . . r .
R . . p . k . p
. . R P . . . .
. . . . . p . .
. P . . . p . .
. . . . . . . .
P . . . . K P P
. . . . . . . .",
609,67,White,b4b5,". . . r . . . .
R . . p . k . p
. . R P . . r .
. . . . . p . .
. P . . . p . .
. . . . . . . .
P . . . . K P P
. . . . . . . .",
609,68,Black,f7e6,". . . r . . . .
R . . p . k . p
. . R P . . r .
. P . . . p . .
. . . . . p . .
. . . . . . . .
P . . . . K P P
. . . . . . . .",
609,69,White,c6c2,". . . r . . . .
R . . p . . . p
. . R P k . r .
. P . . . p . .
. . . . . p . .
. . . . . . . .
P . . . . K P P
. . . . . . . .",
609,70,Black,g6g8,". . . r . . . .
R . . p . . . p
. . . P k . r .
. P . . . p . .
. . . . . p . .
. . . . . . . .
P . R . . K P P
. . . . . . . .",
609,71,White,f2f3,". . . r . . r .
R . . p . . . p
. . . P k . . .
. P . . . p . .
. . . . . p . .
. . . . . . . .
P . R . . K P P
. . . . . . . .",
609,72,Black,d8a8,". . . r . . r .
R . . p . . . p
. . . P k . . .
. P . . . p . .
. . . . . p . .
. . . . . K . .
P . R . . . P P
. . . . . . . .",
609,73,White,c2e2,"r . . . . . r .
R . . p . . . p
. . . P k . . .
. P . . . p . .
. . . . . p . .
. . . . . K . .
P . R . . . P P
. . . . . . . .",Lasker begins a combination that ultimately hastens Black's demise by clearing a lot of wood off of the board.
609,74,Black,e6d6,"r . . . . . r .
R . . p . . . p
. . . P k . . .
. P . . . p . .
. . . . . p . .
. . . . . K . .
P . . . R . P P
. . . . . . . .",
609,75,White,e2d2,"r . . . . . r .
R . . p . . . p
. . . k . . . .
. P . . . p . .
. . . . . p . .
. . . . . K . .
P . . . R . P P
. . . . . . . .",
609,76,Black,d6c5,"r . . . . . r .
R . . p . . . p
. . . k . . . .
. P . . . p . .
. . . . . p . .
. . . . . K . .
P . . R . . P P
. . . . . . . .",
609,77,White,d2d7,"r . . . . . r .
R . . p . . . p
. . . . . . . .
. P k . . p . .
. . . . . p . .
. . . . . K . .
P . . R . . P P
. . . . . . . .",
609,78,Black,c5b5,"r . . . . . r .
R . . R . . . p
. . . . . . . .
. P k . . p . .
. . . . . p . .
. . . . . K . .
P . . . . . P P
. . . . . . . .",
609,79,White,a7a8,"r . . . . . r .
R . . R . . . p
. . . . . . . .
. k . . . p . .
. . . . . p . .
. . . . . K . .
P . . . . . P P
. . . . . . . .",
609,80,Black,g8a8,"R . . . . . r .
. . . R . . . p
. . . . . . . .
. k . . . p . .
. . . . . p . .
. . . . . K . .
P . . . . . P P
. . . . . . . .",
609,81,White,d7h7,"r . . . . . . .
. . . R . . . p
. . . . . . . .
. k . . . p . .
. . . . . p . .
. . . . . K . .
P . . . . . P P
. . . . . . . .",
609,82,Black,a8a3,"r . . . . . . .
. . . . . . . R
. . . . . . . .
. k . . . p . .
. . . . . p . .
. . . . . K . .
P . . . . . P P
. . . . . . . .",
609,83,White,f3f4,". . . . . . . .
. . . . . . . R
. . . . . . . .
. k . . . p . .
. . . . . p . .
r . . . . K . .
P . . . . . P P
. . . . . . . .",
609,84,Black,a3a2,". . . . . . . .
. . . . . . . R
. . . . . . . .
. k . . . p . .
. . . . . K . .
r . . . . . . .
P . . . . . P P
. . . . . . . .",
609,85,White,h7g7,". . . . . . . .
. . . . . . . R
. . . . . . . .
. k . . . p . .
. . . . . K . .
. . . . . . . .
r . . . . . P P
. . . . . . . .",
609,86,Black,a2f2,". . . . . . . .
. . . . . . R .
. . . . . . . .
. k . . . p . .
. . . . . K . .
. . . . . . . .
r . . . . . P P
. . . . . . . .",
609,87,White,f4e5,". . . . . . . .
. . . . . . R .
. . . . . . . .
. k . . . p . .
. . . . . K . .
. . . . . . . .
. . . . . r P P
. . . . . . . .",
609,88,Black,f5f4,". . . . . . . .
. . . . . . R .
. . . . . . . .
. k . . K p . .
. . . . . . . .
. . . . . . . .
. . . . . r P P
. . . . . . . .",It's going to be very hard for Bogo to promote this pawn. It's not a passed pawn (there's a White pawn on the d-file) and the Black Rook blocks the pawn's progress to the eighth rank.
609,89,White,e5e4,". . . . . . . .
. . . . . . R .
. . . . . . . .
. k . . K . . .
. . . . . p . .
. . . . . . . .
. . . . . r P P
. . . . . . . .",
609,90,Black,b5c5,". . . . . . . .
. . . . . . R .
. . . . . . . .
. k . . . . . .
. . . . K p . .
. . . . . . . .
. . . . . r P P
. . . . . . . .",
609,91,White,h2h4,". . . . . . . .
. . . . . . R .
. . . . . . . .
. . k . . . . .
. . . . K p . .
. . . . . . . .
. . . . . r P P
. . . . . . . .",
609,92,Black,c5d6,". . . . . . . .
. . . . . . R .
. . . . . . . .
. . k . . . . .
. . . . K p . P
. . . . . . . .
. . . . . r P .
. . . . . . . .",
609,93,White,h4h5,". . . . . . . .
. . . . . . R .
. . . k . . . .
. . . . . . . .
. . . . K p . P
. . . . . . . .
. . . . . r P .
. . . . . . . .",
609,94,Black,f2f1,". . . . . . . .
. . . . . . R .
. . . k . . . .
. . . . . . . P
. . . . K p . .
. . . . . . . .
. . . . . r P .
. . . . . . . .",
609,95,White,g7g4,". . . . . . . .
. . . . . . R .
. . . k . . . .
. . . . . . . P
. . . . K p . .
. . . . . . . .
. . . . . . P .
. . . . . r . .",
609,96,Black,f1h1,". . . . . . . .
. . . . . . . .
. . . k . . . .
. . . . . . . P
. . . . K p R .
. . . . . . . .
. . . . . . P .
. . . . . r . .",
609,97,White,g4g5,". . . . . . . .
. . . . . . . .
. . . k . . . .
. . . . . . . P
. . . . K p R .
. . . . . . . .
. . . . . . P .
. . . . . . . r",
609,98,Black,h1h4,". . . . . . . .
. . . . . . . .
. . . k . . . .
. . . . . . R P
. . . . K p . .
. . . . . . . .
. . . . . . P .
. . . . . . . r",
609,99,White,e4f5,". . . . . . . .
. . . . . . . .
. . . k . . . .
. . . . . . R P
. . . . K p . r
. . . . . . . .
. . . . . . P .
. . . . . . . .",
609,100,Black,d6e7,". . . . . . . .
. . . . . . . .
. . . k . . . .
. . . . . K R P
. . . . . p . r
. . . . . . . .
. . . . . . P .
. . . . . . . .",
609,101,White,f5g6,". . . . . . . .
. . . . k . . .
. . . . . . . .
. . . . . K R P
. . . . . p . r
. . . . . . . .
. . . . . . P .
. . . . . . . .",
609,102,Black,e7f8,". . . . . . . .
. . . . k . . .
. . . . . . K .
. . . . . . R P
. . . . . p . r
. . . . . . . .
. . . . . . P .
. . . . . . . .",
609,103,White,g5a5,". . . . . k . .
. . . . . . . .
. . . . . . K .
. . . . . . R P
. . . . . p . r
. . . . . . . .
. . . . . . P .
. . . . . . . .",
609,104,Black,h4h2,". . . . . k . .
. . . . . . . .
. . . . . . K .
R . . . . . . P
. . . . . p . r
. . . . . . . .
. . . . . . P .
. . . . . . . .",
